564;28136;20190102;20190114;20190109;SO51266;2384,07;1;2384,07;1481,9379
363;11456;20190102;20190114;20190109;SO51267;2294,99;1;2294,99;1251,9813
485;11456;20190102;20190114;20190109;SO51267;21,98;1;21,98;8,2205
478;11456;20190102;20190114;20190109;SO51267;9,99;1;9,99;3,7363
477;11456;20190102;20190114;20190109;SO51267;4,99;1;4,99;1,8663
214;11456;20190102;20190114;20190109;SO51267;34,99;1;34,99;13,0863
465;11456;20190102;20190114;20190109;SO51267;24,49;1;24,49;9,1593
376;18212;20190103;20190115;20190110;SO51268;2443,35;1;2443,35;1554,9479
484;18212;20190103;20190115;20190110;SO51268;7,95;1;7,95;2,9733
374;16693;20190103;20190115;20190110;SO51269;2443,35;1;2443,35;1554,9479
540;16693;20190103;20190115;20190110;SO51269;32,60;1;32,60;12,1924
529;16693;20190103;20190115;20190110;SO51269;3,99;1;3,99;1,4923
480;16693;20190103;20190115;20190110;SO51269;2,29;1;2,29;0,8565
359;11341;20190103;20190115;20190110;SO51270;2294,99;1;2294,99;1251,9813
222;11341;20190103;20190115;20190110;SO51270;34,99;1;34,99;13,0863
225;11341;20190103;20190115;20190110;SO51270;8,99;1;8,99;6,9223
582;16944;20190103;20190115;20190110;SO51271;1700,99;1;1700,99;1082,51
217;16944;20190103;20190115;20190110;SO51271;34,99;1;34,99;13,0863
234;16944;20190103;20190115;20190110;SO51271;49,99;1;49,99;38,4923
463;16944;20190103;20190115;20190110;SO51271;24,49;1;24,49;9,1593
372;19418;20190103;20190115;20190110;SO51272;2443,35;1;2443,35;1554,9479
540;19418;20190103;20190115;20190110;SO51272;32,60;1;32,60;12,1924
378;19341;20190103;20190115;20190110;SO51273;2443,35;1;2443,35;1554,9479
487;19341;20190103;20190115;20190110;SO51273;54,99;1;54,99;20,5663
372;25779;20190103;20190115;20190110;SO51274;2443,35;1;2443,35;1554,9479
529;25779;20190103;20190115;20190110;SO51274;3,99;1;3,99;1,4923
540;25779;20190103;20190115;20190110;SO51274;32,60;1;32,60;12,1924
359;11265;20190103;20190115;20190110;SO51275;2294,99;1;2294,99;1251,9813
485;11265;20190103;20190115;20190110;SO51275;21,98;1;21,98;8,2205
222;11265;20190103;20190115;20190110;SO51275;34,99;1;34,99;13,0863
359;11136;20190103;20190115;20190110;SO51276;2294,99;1;2294,99;1251,9813
485;11136;20190103;20190115;20190110;SO51276;21,98;1;21,98;8,2205
472;11136;20190103;20190115;20190110;SO51276;63,50;1;63,50;23,749
363;11278;20190103;20190115;20190110;SO51277;2294,99;1;2294,99;1251,9813
217;11278;20190103;20190115;20190110;SO51277;34,99;1;34,99;13,0863
565;27766;20190103;20190115;20190110;SO51278;742,35;1;742,35;461,4448
222;27766;20190103;20190115;20190110;SO51278;34,99;1;34,99;13,0863
234;27766;20190103;20190115;20190110;SO51278;49,99;1;49,99;38,4923
569;20716;20190103;20190115;20190110;SO51279;742,35;1;742,35;461,4448
217;20716;20190103;20190115;20190110;SO51279;34,99;1;34,99;13,0863
582;18468;20190103;20190115;20190110;SO51280;1700,99;1;1700,99;1082,51
489;18468;20190103;20190115;20190110;SO51280;53,99;1;53,99;41,5723
581;18697;20190103;20190115;20190110;SO51281;1700,99;1;1700,99;1082,51
361;11008;20190103;20190115;20190110;SO51282;2294,99;1;2294,99;1251,9813
477;11008;20190103;20190115;20190110;SO51282;4,99;1;4,99;1,8663
478;11008;20190103;20190115;20190110;SO51282;9,99;1;9,99;3,7363
480;11008;20190103;20190115;20190110;SO51282;2,29;1;2,29;0,8565
604;24386;20190103;20190115;20190110;SO51283;539,99;1;539,99;343,6496
538;24386;20190103;20190115;20190110;SO51283;21,49;1;21,49;8,0373
529;24386;20190103;20190115;20190110;SO51283;3,99;1;3,99;1,4923
386;22667;20190103;20190115;20190110;SO51284;1120,49;1;1120,49;713,0798
234;22667;20190103;20190115;20190110;SO51284;49,99;1;49,99;38,4923
353;12397;20190104;20190116;20190111;SO51285;2319,99;1;2319,99;1265,6195
478;12397;20190104;20190116;20190111;SO51285;9,99;1;9,99;3,7363
588;16311;20190104;20190116;20190111;SO51286;769,49;1;769,49;419,7784
536;16311;20190104;20190116;20190111;SO51286;29,99;1;29,99;11,2163
528;16311;20190104;20190116;20190111;SO51286;4,99;1;4,99;1,8663
480;16311;20190104;20190116;20190111;SO51286;2,29;1;2,29;0,8565
374;24883;20190104;20190116;20190111;SO51287;2443,35;1;2443,35;1554,9479
222;24883;20190104;20190116;20190111;SO51287;34,99;1;34,99;13,0863
225;24883;20190104;20190116;20190111;SO51287;8,99;1;8,99;6,9223
357;11335;20190104;20190116;20190111;SO51288;2319,99;1;2319,99;1265,6195
485;11335;20190104;20190116;20190111;SO51288;21,98;1;21,98;8,2205
480;11335;20190104;20190116;20190111;SO51288;2,29;1;2,29;0,8565
357;11084;20190104;20190116;20190111;SO51289;2319,99;1;2319,99;1265,6195
480;11084;20190104;20190116;20190111;SO51289;2,29;1;2,29;0,8565
359;11445;20190104;20190116;20190111;SO51290;2294,99;1;2294,99;1251,9813
478;11445;20190104;20190116;20190111;SO51290;9,99;1;9,99;3,7363
363;11447;20190104;20190116;20190111;SO51291;2294,99;1;2294,99;1251,9813
478;11447;20190104;20190116;20190111;SO51291;9,99;1;9,99;3,7363
477;11447;20190104;20190116;20190111;SO51291;4,99;1;4,99;1,8663
355;11058;20190104;20190116;20190111;SO51292;2319,99;1;2319,99;1265,6195
487;11058;20190104;20190116;20190111;SO51292;54,99;1;54,99;20,5663
353;11060;20190104;20190116;20190111;SO51293;2319,99;1;2319,99;1265,6195
591;17512;20190104;20190116;20190111;SO51294;564,99;1;564,99;308,2179
535;17512;20190104;20190116;20190111;SO51294;24,99;1;24,99;9,3463
480;17512;20190104;20190116;20190111;SO51294;2,29;1;2,29;0,8565
573;24425;20190104;20190116;20190111;SO51295;2384,07;1;2384,07;1481,9379
222;24425;20190104;20190116;20190111;SO51295;34,99;1;34,99;13,0863
382;19417;20190104;20190116;20190111;SO51296;1120,49;1;1120,49;713,0798
222;19417;20190104;20190116;20190111;SO51296;34,99;1;34,99;13,0863
606;29356;20190104;20190116;20190111;SO51297;539,99;1;539,99;343,6496
538;29356;20190104;20190116;20190111;SO51297;21,49;1;21,49;8,0373
529;29356;20190104;20190116;20190111;SO51297;3,99;1;3,99;1,4923
471;29356;20190104;20190116;20190111;SO51297;63,50;1;63,50;23,749
605;27949;20190104;20190116;20190111;SO51298;539,99;1;539,99;343,6496
479;27949;20190104;20190116;20190111;SO51298;8,99;1;8,99;3,3623
477;27949;20190104;20190116;20190111;SO51298;4,99;1;4,99;1,8663
574;14775;20190104;20190116;20190111;SO51299;2384,07;1;2384,07;1481,9379
222;14775;20190104;20190116;20190111;SO51299;34,99;1;34,99;13,0863
376;16702;20190105;20190117;20190112;SO51300;2443,35;1;2443,35;1554,9479
578;14050;20190105;20190117;20190112;SO51301;1214,85;1;1214,85;755,1508
225;14050;20190105;20190117;20190112;SO51301;8,99;1;8,99;6,9223
580;16569;20190105;20190117;20190112;SO51302;1700,99;1;1700,99;1082,51
488;16569;20190105;20190117;20190112;SO51302;53,99;1;53,99;41,5723
587;13774;20190105;20190117;20190112;SO51303;769,49;1;769,49;419,7784
478;13774;20190105;20190117;20190112;SO51303;9,99;1;9,99;3,7363
217;13774;20190105;20190117;20190112;SO51303;34,99;1;34,99;13,0863
592;17644;20190105;20190117;20190112;SO51304;564,99;1;564,99;308,2179
225;17644;20190105;20190117;20190112;SO51304;8,99;1;8,99;6,9223
353;11242;20190105;20190117;20190112;SO51305;2319,99;1;2319,99;1265,6195
355;11333;20190105;20190117;20190112;SO51306;2319,99;1;2319,99;1265,6195
485;11333;20190105;20190117;20190112;SO51306;21,98;1;21,98;8,2205
480;11333;20190105;20190117;20190112;SO51306;2,29;1;2,29;0,8565
355;11336;20190105;20190117;20190112;SO51307;2319,99;1;2319,99;1265,6195
478;11336;20190105;20190117;20190112;SO51307;9,99;1;9,99;3,7363
477;11336;20190105;20190117;20190112;SO51307;4,99;1;4,99;1,8663
217;11336;20190105;20190117;20190112;SO51307;34,99;1;34,99;13,0863
598;18958;20190105;20190117;20190112;SO51308;539,99;1;539,99;294,5797
477;18958;20190105;20190117;20190112;SO51308;4,99;1;4,99;1,8663
478;18958;20190105;20190117;20190112;SO51308;9,99;1;9,99;3,7363
480;18958;20190105;20190117;20190112;SO51308;2,29;1;2,29;0,8565
484;18958;20190105;20190117;20190112;SO51308;7,95;1;7,95;2,9733
599;15553;20190105;20190117;20190112;SO51309;539,99;1;539,99;294,5797
478;15553;20190105;20190117;20190112;SO51309;9,99;1;9,99;3,7363
477;15553;20190105;20190117;20190112;SO51309;4,99;1;4,99;1,8663
214;15553;20190105;20190117;20190112;SO51309;34,99;1;34,99;13,0863
353;11328;20190105;20190117;20190112;SO51310;2319,99;1;2319,99;1265,6195
580;22940;20190105;20190117;20190112;SO51311;1700,99;1;1700,99;1082,51
491;22940;20190105;20190117;20190112;SO51311;53,99;1;53,99;41,5723
225;22940;20190105;20190117;20190112;SO51311;8,99;1;8,99;6,9223
574;28207;20190105;20190117;20190112;SO51312;2384,07;1;2384,07;1481,9379
479;28207;20190105;20190117;20190112;SO51312;8,99;1;8,99;3,3623
477;28207;20190105;20190117;20190112;SO51312;4,99;1;4,99;1,8663
471;28207;20190105;20190117;20190112;SO51312;63,50;1;63,50;23,749
564;28203;20190105;20190117;20190112;SO51313;2384,07;1;2384,07;1481,9379
605;26666;20190105;20190117;20190112;SO51314;539,99;1;539,99;343,6496
479;26666;20190105;20190117;20190112;SO51314;8,99;1;8,99;3,3623
477;26666;20190105;20190117;20190112;SO51314;4,99;1;4,99;1,8663
361;11003;20190105;20190117;20190112;SO51315;2294,99;1;2294,99;1251,9813
478;11003;20190105;20190117;20190112;SO51315;9,99;1;9,99;3,7363
477;11003;20190105;20190117;20190112;SO51315;4,99;1;4,99;1,8663
225;11003;20190105;20190117;20190112;SO51315;8,99;1;8,99;6,9223
388;19320;20190105;20190117;20190112;SO51316;1120,49;1;1120,49;713,0798
489;19320;20190105;20190117;20190112;SO51316;53,99;1;53,99;41,5723
467;19320;20190105;20190117;20190112;SO51316;24,49;1;24,49;9,1593
382;26994;20190105;20190117;20190112;SO51317;1120,49;1;1120,49;713,0798
479;26994;20190105;20190117;20190112;SO51317;8,99;1;8,99;3,3623
477;26994;20190105;20190117;20190112;SO51317;4,99;1;4,99;1,8663
604;22432;20190105;20190117;20190112;SO51318;539,99;1;539,99;343,6496
479;22432;20190105;20190117;20190112;SO51318;8,99;1;8,99;3,3623
477;22432;20190105;20190117;20190112;SO51318;4,99;1;4,99;1,8663
463;22432;20190105;20190117;20190112;SO51318;24,49;1;24,49;9,1593
606;28758;20190105;20190117;20190112;SO51319;539,99;1;539,99;343,6496
479;28758;20190105;20190117;20190112;SO51319;8,99;1;8,99;3,3623
477;28758;20190105;20190117;20190112;SO51319;4,99;1;4,99;1,8663
561;24061;20190105;20190117;20190112;SO51320;2384,07;1;2384,07;1481,9379
541;24061;20190105;20190117;20190112;SO51320;28,99;1;28,99;10,8423
376;18246;20190106;20190118;20190113;SO51321;2443,35;1;2443,35;1554,9479
479;18246;20190106;20190118;20190113;SO51321;8,99;1;8,99;3,3623
374;12296;20190106;20190118;20190113;SO51322;2443,35;1;2443,35;1554,9479
484;12296;20190106;20190118;20190113;SO51322;7,95;1;7,95;2,9733
353;11332;20190106;20190118;20190113;SO51323;2319,99;1;2319,99;1265,6195
222;11332;20190106;20190118;20190113;SO51323;34,99;1;34,99;13,0863
353;11155;20190106;20190118;20190113;SO51324;2319,99;1;2319,99;1265,6195
353;11083;20190106;20190118;20190113;SO51325;2319,99;1;2319,99;1265,6195
528;11083;20190106;20190118;20190113;SO51325;4,99;1;4,99;1,8663
537;11083;20190106;20190118;20190113;SO51325;35,00;1;35,00;13,09
217;11083;20190106;20190118;20190113;SO51325;34,99;1;34,99;13,0863
571;25723;20190106;20190118;20190113;SO51326;742,35;1;742,35;461,4448
222;25723;20190106;20190118;20190113;SO51326;34,99;1;34,99;13,0863
604;27745;20190106;20190118;20190113;SO51327;539,99;1;539,99;343,6496
477;27745;20190106;20190118;20190113;SO51327;4,99;1;4,99;1,8663
472;27745;20190106;20190118;20190113;SO51327;63,50;1;63,50;23,749
479;27745;20190106;20190118;20190113;SO51327;8,99;1;8,99;3,3623
604;26655;20190106;20190118;20190113;SO51328;539,99;1;539,99;343,6496
571;26312;20190106;20190118;20190113;SO51329;742,35;1;742,35;461,4448
479;26312;20190106;20190118;20190113;SO51329;8,99;1;8,99;3,3623
477;26312;20190106;20190118;20190113;SO51329;4,99;1;4,99;1,8663
490;26312;20190106;20190118;20190113;SO51329;53,99;1;53,99;41,5723
578;28298;20190106;20190118;20190113;SO51330;1214,85;1;1214,85;755,1508
222;28298;20190106;20190118;20190113;SO51330;34,99;1;34,99;13,0863
225;24403;20190106;20190118;20190113;SO51331;8,99;1;8,99;6,9223
564;24403;20190106;20190118;20190113;SO51331;2384,07;1;2384,07;1481,9379
605;21439;20190106;20190118;20190113;SO51332;539,99;1;539,99;343,6496
386;22631;20190106;20190118;20190113;SO51333;1120,49;1;1120,49;713,0798
529;22631;20190106;20190118;20190113;SO51333;3,99;1;3,99;1,4923
539;22631;20190106;20190118;20190113;SO51333;24,99;1;24,99;9,3463
382;19335;20190106;20190118;20190113;SO51334;1120,49;1;1120,49;713,0798
490;19335;20190106;20190118;20190113;SO51334;53,99;1;53,99;41,5723
604;21004;20190106;20190118;20190113;SO51335;539,99;1;539,99;343,6496
538;21004;20190106;20190118;20190113;SO51335;21,49;1;21,49;8,0373
376;18243;20190107;20190119;20190114;SO51336;2443,35;1;2443,35;1554,9479
540;18243;20190107;20190119;20190114;SO51336;32,60;1;32,60;12,1924
529;18243;20190107;20190119;20190114;SO51336;3,99;1;3,99;1,4923
378;18220;20190107;20190119;20190114;SO51337;2443,35;1;2443,35;1554,9479
382;16339;20190107;20190119;20190114;SO51338;1120,49;1;1120,49;713,0798
359;12462;20190107;20190119;20190114;SO51339;2294,99;1;2294,99;1251,9813
478;12462;20190107;20190119;20190114;SO51339;9,99;1;9,99;3,7363
472;12462;20190107;20190119;20190114;SO51339;63,50;1;63,50;23,749
477;12462;20190107;20190119;20190114;SO51339;4,99;1;4,99;1,8663
589;13789;20190107;20190119;20190114;SO51340;769,49;1;769,49;419,7784
234;13789;20190107;20190119;20190114;SO51340;49,99;1;49,99;38,4923
378;12301;20190107;20190119;20190114;SO51341;2443,35;1;2443,35;1554,9479
529;12301;20190107;20190119;20190114;SO51341;3,99;1;3,99;1,4923
540;12301;20190107;20190119;20190114;SO51341;32,60;1;32,60;12,1924
480;12301;20190107;20190119;20190114;SO51341;2,29;1;2,29;0,8565
380;19359;20190107;20190119;20190114;SO51342;2443,35;1;2443,35;1554,9479
217;19359;20190107;20190119;20190114;SO51342;34,99;1;34,99;13,0863
376;11439;20190107;20190119;20190114;SO51343;2443,35;1;2443,35;1554,9479
479;11439;20190107;20190119;20190114;SO51343;8,99;1;8,99;3,3623
477;11439;20190107;20190119;20190114;SO51343;4,99;1;4,99;1,8663
581;16793;20190107;20190119;20190114;SO51344;1700,99;1;1700,99;1082,51
539;16793;20190107;20190119;20190114;SO51344;24,99;1;24,99;9,3463
529;16793;20190107;20190119;20190114;SO51344;3,99;1;3,99;1,4923
225;16793;20190107;20190119;20190114;SO51344;8,99;1;8,99;6,9223
237;16793;20190107;20190119;20190114;SO51344;49,99;1;49,99;38,4923
361;11267;20190107;20190119;20190114;SO51345;2294,99;1;2294,99;1251,9813
478;11267;20190107;20190119;20190114;SO51345;9,99;1;9,99;3,7363
477;11267;20190107;20190119;20190114;SO51345;4,99;1;4,99;1,8663
487;11267;20190107;20190119;20190114;SO51345;54,99;1;54,99;20,5663
363;11270;20190107;20190119;20190114;SO51346;2294,99;1;2294,99;1251,9813
485;11270;20190107;20190119;20190114;SO51346;21,98;1;21,98;8,2205
217;11270;20190107;20190119;20190114;SO51346;34,99;1;34,99;13,0863
490;11270;20190107;20190119;20190114;SO51346;53,99;1;53,99;41,5723
361;11062;20190107;20190119;20190114;SO51347;2294,99;1;2294,99;1251,9813
485;11062;20190107;20190119;20190114;SO51347;21,98;1;21,98;8,2205
222;11062;20190107;20190119;20190114;SO51347;34,99;1;34,99;13,0863
361;11167;20190107;20190119;20190114;SO51348;2294,99;1;2294,99;1251,9813
537;11167;20190107;20190119;20190114;SO51348;35,00;1;35,00;13,09
384;23310;20190107;20190119;20190114;SO51349;1120,49;1;1120,49;713,0798
539;23310;20190107;20190119;20190114;SO51349;24,99;1;24,99;9,3463
529;23310;20190107;20190119;20190114;SO51349;3,99;1;3,99;1,4923
480;23310;20190107;20190119;20190114;SO51349;2,29;1;2,29;0,8565
359;11054;20190107;20190119;20190114;SO51350;2294,99;1;2294,99;1251,9813
487;11054;20190107;20190119;20190114;SO51350;54,99;1;54,99;20,5663
488;11054;20190107;20190119;20190114;SO51350;53,99;1;53,99;41,5723
355;11446;20190107;20190119;20190114;SO51351;2319,99;1;2319,99;1265,6195
222;11446;20190107;20190119;20190114;SO51351;34,99;1;34,99;13,0863
363;11093;20190107;20190119;20190114;SO51352;2294,99;1;2294,99;1251,9813
485;11093;20190107;20190119;20190114;SO51352;21,98;1;21,98;8,2205
222;11093;20190107;20190119;20190114;SO51352;34,99;1;34,99;13,0863
481;11093;20190107;20190119;20190114;SO51352;8,99;1;8,99;3,3623
579;25092;20190107;20190119;20190114;SO51353;1214,85;1;1214,85;755,1508
541;25092;20190107;20190119;20190114;SO51353;28,99;1;28,99;10,8423
530;25092;20190107;20190119;20190114;SO51353;4,99;1;4,99;1,8663
225;25092;20190107;20190119;20190114;SO51353;8,99;1;8,99;6,9223
363;11454;20190107;20190119;20190114;SO51354;2294,99;1;2294,99;1251,9813
584;22260;20190107;20190119;20190114;SO51355;539,99;1;539,99;343,6496
538;22260;20190107;20190119;20190114;SO51355;21,49;1;21,49;8,0373
480;22260;20190107;20190119;20190114;SO51355;2,29;1;2,29;0,8565
382;19393;20190107;20190119;20190114;SO51356;1120,49;1;1120,49;713,0798
479;19393;20190107;20190119;20190114;SO51356;8,99;1;8,99;3,3623
477;19393;20190107;20190119;20190114;SO51356;4,99;1;4,99;1,8663
606;22415;20190107;20190119;20190114;SO51357;539,99;1;539,99;343,6496
538;22415;20190107;20190119;20190114;SO51357;21,49;1;21,49;8,0373
491;22415;20190107;20190119;20190114;SO51357;53,99;1;53,99;41,5723
579;17833;20190107;20190119;20190114;SO51358;1214,85;1;1214,85;755,1508
541;17833;20190107;20190119;20190114;SO51358;28,99;1;28,99;10,8423
530;17833;20190107;20190119;20190114;SO51358;4,99;1;4,99;1,8663
480;17833;20190107;20190119;20190114;SO51358;2,29;1;2,29;0,8565
372;18240;20190108;20190120;20190115;SO51359;2443,35;1;2443,35;1554,9479
479;18240;20190108;20190120;20190115;SO51359;8,99;1;8,99;3,3623
477;18240;20190108;20190120;20190115;SO51359;4,99;1;4,99;1,8663
491;18240;20190108;20190120;20190115;SO51359;53,99;1;53,99;41,5723
225;18240;20190108;20190120;20190115;SO51359;8,99;1;8,99;6,9223
357;11388;20190108;20190120;20190115;SO51360;2319,99;1;2319,99;1265,6195
478;11388;20190108;20190120;20190115;SO51360;9,99;1;9,99;3,7363
477;11388;20190108;20190120;20190115;SO51360;4,99;1;4,99;1,8663
484;11388;20190108;20190120;20190115;SO51360;7,95;1;7,95;2,9733
376;25795;20190108;20190120;20190115;SO51361;2443,35;1;2443,35;1554,9479
540;25795;20190108;20190120;20190115;SO51361;32,60;1;32,60;12,1924
529;25795;20190108;20190120;20190115;SO51361;3,99;1;3,99;1,4923
480;25795;20190108;20190120;20190115;SO51361;2,29;1;2,29;0,8565
581;16797;20190108;20190120;20190115;SO51362;1700,99;1;1700,99;1082,51
529;16797;20190108;20190120;20190115;SO51362;3,99;1;3,99;1,4923
539;16797;20190108;20190120;20190115;SO51362;24,99;1;24,99;9,3463
480;16797;20190108;20190120;20190115;SO51362;2,29;1;2,29;0,8565
596;15557;20190108;20190120;20190115;SO51363;539,99;1;539,99;294,5797
478;15557;20190108;20190120;20190115;SO51363;9,99;1;9,99;3,7363
477;15557;20190108;20190120;20190115;SO51363;4,99;1;4,99;1,8663
590;13741;20190108;20190120;20190115;SO51364;769,49;1;769,49;419,7784
359;11156;20190108;20190120;20190115;SO51365;2294,99;1;2294,99;1251,9813
528;11156;20190108;20190120;20190115;SO51365;4,99;1;4,99;1,8663
537;11156;20190108;20190120;20190115;SO51365;35,00;1;35,00;13,09
487;11156;20190108;20190120;20190115;SO51365;54,99;1;54,99;20,5663
583;14007;20190108;20190120;20190115;SO51366;1700,99;1;1700,99;1082,51
604;19270;20190108;20190120;20190115;SO51367;539,99;1;539,99;343,6496
481;19270;20190108;20190120;20190115;SO51367;8,99;1;8,99;3,3623
605;19763;20190108;20190120;20190115;SO51368;539,99;1;539,99;343,6496
222;19763;20190108;20190120;20190115;SO51368;34,99;1;34,99;13,0863
573;24434;20190108;20190120;20190115;SO51369;2384,07;1;2384,07;1481,9379
479;24434;20190108;20190120;20190115;SO51369;8,99;1;8,99;3,3623
477;24434;20190108;20190120;20190115;SO51369;4,99;1;4,99;1,8663
575;24417;20190108;20190120;20190115;SO51370;2384,07;1;2384,07;1481,9379
541;24417;20190108;20190120;20190115;SO51370;28,99;1;28,99;10,8423
530;24417;20190108;20190120;20190115;SO51370;4,99;1;4,99;1,8663
477;24417;20190108;20190120;20190115;SO51370;4,99;1;4,99;1,8663
479;24417;20190108;20190120;20190115;SO51370;8,99;1;8,99;3,3623
222;24417;20190108;20190120;20190115;SO51370;34,99;1;34,99;13,0863
606;22259;20190108;20190120;20190115;SO51371;539,99;1;539,99;343,6496
479;22259;20190108;20190120;20190115;SO51371;8,99;1;8,99;3,3623
477;22259;20190108;20190120;20190115;SO51371;4,99;1;4,99;1,8663
225;22259;20190108;20190120;20190115;SO51371;8,99;1;8,99;6,9223
390;26995;20190108;20190120;20190115;SO51372;1120,49;1;1120,49;713,0798
539;26995;20190108;20190120;20190115;SO51372;24,99;1;24,99;9,3463
584;22414;20190108;20190120;20190115;SO51373;539,99;1;539,99;343,6496
222;22414;20190108;20190120;20190115;SO51373;34,99;1;34,99;13,0863
372;18205;20190109;20190121;20190116;SO51374;2443,35;1;2443,35;1554,9479
214;18205;20190109;20190121;20190116;SO51374;34,99;1;34,99;13,0863
380;18209;20190109;20190121;20190116;SO51375;2443,35;1;2443,35;1554,9479
214;18209;20190109;20190121;20190116;SO51375;34,99;1;34,99;13,0863
372;18218;20190109;20190121;20190116;SO51376;2443,35;1;2443,35;1554,9479
579;14047;20190109;20190121;20190116;SO51377;1214,85;1;1214,85;755,1508
214;14047;20190109;20190121;20190116;SO51377;34,99;1;34,99;13,0863
597;21501;20190109;20190121;20190116;SO51378;539,99;1;539,99;294,5797
234;21501;20190109;20190121;20190116;SO51378;49,99;1;49,99;38,4923
587;13745;20190109;20190121;20190116;SO51379;769,49;1;769,49;419,7784
536;13745;20190109;20190121;20190116;SO51379;29,99;1;29,99;11,2163
528;13745;20190109;20190121;20190116;SO51379;4,99;1;4,99;1,8663
222;13745;20190109;20190121;20190116;SO51379;34,99;1;34,99;13,0863
353;11295;20190109;20190121;20190116;SO51380;2319,99;1;2319,99;1265,6195
528;11295;20190109;20190121;20190116;SO51380;4,99;1;4,99;1,8663
537;11295;20190109;20190121;20190116;SO51380;35,00;1;35,00;13,09
483;11295;20190109;20190121;20190116;SO51380;120,00;1;120,00;44,88
